date,Bull,Bear,Crisis
2015-04-13,1.4491405863605647e-09,3.269945394147261e-05,0.9999672990969827
2015-04-15,1.4491405863605647e-09,3.269945394147261e-05,0.9999672990969827
2015-04-16,1.4491405863605647e-09,3.269945394147261e-05,0.9999672990969827
2015-04-17,1.4491405863605647e-09,3.269945394147261e-05,0.9999672990969827
2015-04-20,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-04-21,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-04-22,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-04-23,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-04-24,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-04-27,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-04-28,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-04-29,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-04-30,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-04,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-05,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-06,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-07,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-08,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-11,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-12,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-13,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-14,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-15,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-18,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-19,1.027847782179609e-09,3.738895134469407e-12,0.9999999989684056
2015-05-20,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-05-21,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-05-22,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-05-25,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-05-26,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-05-27,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-05-28,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-05-29,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-01,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-02,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-03,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-04,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-05,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-08,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-09,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-10,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-11,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-12,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-15,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-16,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-17,4.061020708131784e-57,6.6063844182826064e-18,1.0
2015-06-18,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-06-19,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-06-22,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-06-23,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-06-24,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-06-25,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-06-26,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-06-29,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-06-30,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-01,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-02,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-03,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-06,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-07,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-08,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-09,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-10,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-13,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-14,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-15,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-16,0.0009874117085767865,3.5465042389237807e-15,0.9990125882914581
2015-07-17,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-07-20,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-07-21,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-07-22,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-07-23,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-07-24,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-07-27,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-07-28,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-07-29,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-07-30,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-07-31,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-08-03,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-08-04,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-08-05,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-08-06,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-08-07,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-08-10,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-08-11,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-08-12,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-08-13,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-08-14,7.906227941155889e-08,0.9999970513358948,2.8696019292551133e-06
2015-08-17,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-08-18,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-08-19,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-08-20,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-08-21,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-08-24,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-08-25,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-08-26,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-08-27,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-08-28,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-08-31,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-09-01,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-09-02,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-09-03,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-09-04,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-09-07,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-09-08,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-09-09,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-09-10,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-09-11,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-09-14,0.9995689910538512,4.13196822879354e-08,0.0004309676264118189
2015-09-15,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-09-16,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-09-18,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-09-21,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-09-22,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-09-23,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-09-24,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-09-28,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-09-29,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-09-30,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-10-01,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-10-05,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-10-06,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-10-07,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-10-08,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-10-09,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-10-12,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-10-13,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-10-14,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-10-15,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-10-16,7.906799361647293e-179,6.449509240077233e-195,1.0
2015-10-19,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-10-20,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-10-21,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-10-23,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-10-26,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-10-27,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-10-28,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-10-29,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-10-30,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-02,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-03,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-04,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-05,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-06,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-09,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-10,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-13,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-16,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-17,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-18,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-19,3.4677272087098486e-11,0.9999320075997893,6.799236542913951e-05
2015-11-20,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-11-23,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-11-24,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-11-26,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-11-27,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-11-30,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-01,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-02,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-03,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-04,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-07,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-08,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-09,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-10,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-11,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-14,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-15,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-16,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-17,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-18,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-21,0.9999990368555791,1.1235889056400238e-08,9.519086095010889e-07
2015-12-22,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2015-12-23,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2015-12-24,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2015-12-28,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2015-12-29,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2015-12-30,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2015-12-31,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-01,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-04,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-05,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-06,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-07,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-08,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-11,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-12,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-13,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-14,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-15,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-18,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-19,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-20,0.999999931248342,1.1360086892588296e-17,6.875171703542567e-08
2016-01-21,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-01-22,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-01-25,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-01-27,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-01-28,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-01-29,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-01,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-02,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-03,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-04,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-05,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-08,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-09,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-10,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-11,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-12,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-15,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-16,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
2016-02-17,0.9998861349238412,9.670498917922131e-05,1.716008702273767e-05
